,BOROUGH,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
8070536,RICHMOND / STATEN ISLAND,2018-09-06,96,77,0.0,10,15,3,4,False,169
8075026,MANHATTAN,2018-09-07,77,72,0.22,10,17,4,4,False,1149
8075027,QUEENS,2018-09-07,77,72,0.22,10,17,4,4,False,813
8075028,BRONX,2018-09-07,77,72,0.22,10,17,4,4,False,982
8075042,BROOKLYN,2018-09-07,77,72,0.22,10,17,4,4,False,1215
8075075,RICHMOND / STATEN ISLAND,2018-09-07,77,72,0.22,10,17,4,4,False,174
8079382,RICHMOND / STATEN ISLAND,2018-09-08,72,63,0.0,10,16,5,4,False,160
8079363,BROOKLYN,2018-09-08,72,63,0.0,10,16,5,4,False,1132
8079360,MANHATTAN,2018-09-08,72,63,0.0,10,16,5,4,False,1047
8079359,BRONX,2018-09-08,72,63,0.0,10,16,5,4,False,929
8079362,QUEENS,2018-09-08,72,63,0.0,10,16,5,4,False,735
8083362,BRONX,2018-09-09,65,59,0.03,10,23,6,4,False,795
8083363,BROOKLYN,2018-09-09,65,59,0.03,10,23,6,4,False,1068
8083367,MANHATTAN,2018-09-09,65,59,0.03,10,23,6,4,False,900
8083368,RICHMOND / STATEN ISLAND,2018-09-09,65,59,0.03,10,23,6,4,False,166
8083376,QUEENS,2018-09-09,65,59,0.03,10,23,6,4,False,662
8125671,MANHATTAN,2018-09-10,67,57,0.6,10,22,0,4,False,975
8125677,BROOKLYN,2018-09-10,67,57,0.6,10,22,0,4,False,1033
8125673,BRONX,2018-09-10,67,57,0.6,10,22,0,4,False,949
8125672,QUEENS,2018-09-10,67,57,0.6,10,22,0,4,False,772
8125733,RICHMOND / STATEN ISLAND,2018-09-10,67,57,0.6,10,22,0,4,False,159
8087039,RICHMOND / STATEN ISLAND,2018-09-11,75,64,0.61,10,15,1,4,False,153
8086961,MANHATTAN,2018-09-11,75,64,0.61,10,15,1,4,False,980
8086954,BRONX,2018-09-11,75,64,0.61,10,15,1,4,False,928
8086953,QUEENS,2018-09-11,75,64,0.61,10,15,1,4,False,784
8086964,BROOKLYN,2018-09-11,75,64,0.61,10,15,1,4,False,1110
8090908,MANHATTAN,2018-09-12,77,72,0.05,10,12,2,4,False,1117
8090910,BRONX,2018-09-12,77,72,0.05,10,12,2,4,False,990
8090913,QUEENS,2018-09-12,77,72,0.05,10,12,2,4,False,816
8090916,RICHMOND / STATEN ISLAND,2018-09-12,77,72,0.05,10,12,2,4,False,199
8090930,BROOKLYN,2018-09-12,77,72,0.05,10,12,2,4,False,1218
8095262,RICHMOND / STATEN ISLAND,2018-09-13,76,70,0.23,10,15,3,4,False,172
8095248,BRONX,2018-09-13,76,70,0.23,10,15,3,4,False,915
8095250,BROOKLYN,2018-09-13,76,70,0.23,10,15,3,4,False,1238
8095254,MANHATTAN,2018-09-13,76,70,0.23,10,15,3,4,False,1151
8095255,QUEENS,2018-09-13,76,70,0.23,10,15,3,4,False,828
8099553,BRONX,2018-09-14,75,70,0.0,10,16,4,4,False,1020
8099554,BROOKLYN,2018-09-14,75,70,0.0,10,16,4,4,False,1179
8099557,QUEENS,2018-09-14,75,70,0.0,10,16,4,4,False,841
8099581,RICHMOND / STATEN ISLAND,2018-09-14,75,70,0.0,10,16,4,4,False,189
8099552,MANHATTAN,2018-09-14,75,70,0.0,10,16,4,4,False,1144
8103925,BRONX,2018-09-15,81,69,0.0,10,12,5,4,False,967
8103926,MANHATTAN,2018-09-15,81,69,0.0,10,12,5,4,False,1171
8103927,QUEENS,2018-09-15,81,69,0.0,10,12,5,4,False,857
8103938,RICHMOND / STATEN ISLAND,2018-09-15,81,69,0.0,10,12,5,4,False,188
8103939,BROOKLYN,2018-09-15,81,69,0.0,10,12,5,4,False,1184
8108292,BRONX,2018-09-16,85,70,0.0,10,12,6,4,False,998
8108297,MANHATTAN,2018-09-16,85,70,0.0,10,12,6,4,False,1108
8108294,QUEENS,2018-09-16,85,70,0.0,10,12,6,4,False,813
8108293,BROOKLYN,2018-09-16,85,70,0.0,10,12,6,4,False,1238
8108299,RICHMOND / STATEN ISLAND,2018-09-16,85,70,0.0,10,12,6,4,False,166
8112624,BROOKLYN,2018-09-17,79,71,0.0,10,15,0,4,False,1254
8112619,RICHMOND / STATEN ISLAND,2018-09-17,79,71,0.0,10,15,0,4,False,180
8112636,MANHATTAN,2018-09-17,79,71,0.0,10,15,0,4,False,1160
8112628,QUEENS,2018-09-17,79,71,0.0,10,15,0,4,False,810
8112615,BRONX,2018-09-17,79,71,0.0,10,15,0,4,False,1009
8117034,BROOKLYN,2018-09-18,83,72,0.05,10,16,1,4,False,1204
8117035,BRONX,2018-09-18,83,72,0.05,10,16,1,4,False,1045
8117091,RICHMOND / STATEN ISLAND,2018-09-18,83,72,0.05,10,16,1,4,False,190
8117028,QUEENS,2018-09-18,83,72,0.05,10,16,1,4,False,807
8117031,MANHATTAN,2018-09-18,83,72,0.05,10,16,1,4,False,1136
8121410,BROOKLYN,2018-09-19,82,71,1.98,10,10,2,4,False,1133
8121412,BRONX,2018-09-19,82,71,1.98,10,10,2,4,False,999
8121418,QUEENS,2018-09-19,82,71,1.98,10,10,2,4,False,822
8121427,MANHATTAN,2018-09-19,82,71,1.98,10,10,2,4,False,1093
8121436,RICHMOND / STATEN ISLAND,2018-09-19,82,71,1.98,10,10,2,4,False,214
8129578,MANHATTAN,2018-09-20,73,66,0.0,10,13,3,4,False,1086
8129572,RICHMOND / STATEN ISLAND,2018-09-20,73,66,0.0,10,13,3,4,False,184
8129575,QUEENS,2018-09-20,73,66,0.0,10,13,3,4,False,797
8129559,BRONX,2018-09-20,73,66,0.0,10,13,3,4,False,997
8129562,BROOKLYN,2018-09-20,73,66,0.0,10,13,3,4,False,1248
8133871,BRONX,2018-09-21,74,69,0.0,10,20,4,4,False,1069
8133876,BROOKLYN,2018-09-21,74,69,0.0,10,20,4,4,False,1259
8133877,QUEENS,2018-09-21,74,69,0.0,10,20,4,4,False,776
8133887,MANHATTAN,2018-09-21,74,69,0.0,10,20,4,4,False,1158
8133904,RICHMOND / STATEN ISLAND,2018-09-21,74,69,0.0,10,20,4,4,False,192
8138332,QUEENS,2018-09-22,76,64,0.0,10,16,5,4,False,774
8138330,BROOKLYN,2018-09-22,76,64,0.0,10,16,5,4,False,1185
8138326,RICHMOND / STATEN ISLAND,2018-09-22,76,64,0.0,10,16,5,4,False,163
8138325,BRONX,2018-09-22,76,64,0.0,10,16,5,4,False,968
8138327,MANHATTAN,2018-09-22,76,64,0.0,10,16,5,4,False,1130
8142555,MANHATTAN,2018-09-23,67,62,0.0,10,14,6,4,False,989
8142545,BRONX,2018-09-23,67,62,0.0,10,14,6,4,False,919
8142547,BROOKLYN,2018-09-23,67,62,0.0,10,14,6,4,False,1053
8142549,QUEENS,2018-09-23,67,62,0.0,10,14,6,4,False,750
8142560,RICHMOND / STATEN ISLAND,2018-09-23,67,62,0.0,10,14,6,4,False,157
8146440,RICHMOND / STATEN ISLAND,2018-09-24,71,60,0.0,10,20,0,4,False,197
8146424,BROOKLYN,2018-09-24,71,60,0.0,10,20,0,4,False,1160
8146416,QUEENS,2018-09-24,71,60,0.0,10,20,0,4,False,739
8146414,BRONX,2018-09-24,71,60,0.0,10,20,0,4,False,995
8146413,MANHATTAN,2018-09-24,71,60,0.0,10,20,0,4,False,1040
8150544,BRONX,2018-09-25,76,60,0.19,10,24,1,4,False,983
8150545,RICHMOND / STATEN ISLAND,2018-09-25,76,60,0.19,10,24,1,4,False,164
8150547,MANHATTAN,2018-09-25,76,60,0.19,10,24,1,4,False,1017
8150550,QUEENS,2018-09-25,76,60,0.19,10,24,1,4,False,768
8150553,BROOKLYN,2018-09-25,76,60,0.19,10,24,1,4,False,1088
8154572,QUEENS,2018-09-26,83,73,0.95,10,18,2,4,False,866
8154570,BROOKLYN,2018-09-26,83,73,0.95,10,18,2,4,False,1221
8154598,RICHMOND / STATEN ISLAND,2018-09-26,83,73,0.95,10,18,2,4,False,172
8154564,MANHATTAN,2018-09-26,83,73,0.95,10,18,2,4,False,1156
8154565,BRONX,2018-09-26,83,73,0.95,10,18,2,4,False,1111
8159090,BRONX,2018-09-27,74,63,0.14,10,16,3,4,False,927
8159091,QUEENS,2018-09-27,74,63,0.14,10,16,3,4,False,781
8159098,BROOKLYN,2018-09-27,74,63,0.14,10,16,3,4,False,1182
8159099,RICHMOND / STATEN ISLAND,2018-09-27,74,63,0.14,10,16,3,4,False,186
8159101,MANHATTAN,2018-09-27,74,63,0.14,10,16,3,4,False,1178
8163344,BRONX,2018-09-28,65,58,0.82,10,22,4,4,False,971
8163345,BROOKLYN,2018-09-28,65,58,0.82,10,22,4,4,False,1158
8163348,RICHMOND / STATEN ISLAND,2018-09-28,65,58,0.82,10,22,4,4,False,154
8163351,QUEENS,2018-09-28,65,58,0.82,10,22,4,4,False,770
8163352,MANHATTAN,2018-09-28,65,58,0.82,10,22,4,4,False,1131
8167571,RICHMOND / STATEN ISLAND,2018-09-29,75,60,0.02,10,13,5,4,False,177
8167531,BROOKLYN,2018-09-29,75,60,0.02,10,13,5,4,False,1164
8167532,BRONX,2018-09-29,75,60,0.02,10,13,5,4,False,1020
8167528,MANHATTAN,2018-09-29,75,60,0.02,10,13,5,4,False,1099
8167529,QUEENS,2018-09-29,75,60,0.02,10,13,5,4,False,848
8171836,BRONX,2018-09-30,72,58,0.0,10,13,6,4,False,983
8171837,BROOKLYN,2018-09-30,72,58,0.0,10,13,6,4,False,1212
8171838,MANHATTAN,2018-09-30,72,58,0.0,10,13,6,4,False,980
8171840,QUEENS,2018-09-30,72,58,0.0,10,13,6,4,False,767
8171904,RICHMOND / STATEN ISLAND,2018-09-30,72,58,0.0,10,13,6,4,False,167
8175987,RICHMOND / STATEN ISLAND,2018-10-01,78,65,0.0,10,14,0,4,False,201
8175945,QUEENS,2018-10-01,78,65,0.0,10,14,0,4,False,864
8175947,BRONX,2018-10-01,78,65,0.0,10,14,0,4,False,1026
8175949,BROOKLYN,2018-10-01,78,65,0.0,10,14,0,4,False,1255
8175952,MANHATTAN,2018-10-01,78,65,0.0,10,14,0,4,False,1082
8180389,RICHMOND / STATEN ISLAND,2018-10-02,78,66,0.0,10,17,1,4,False,177
8180378,QUEENS,2018-10-02,78,66,0.0,10,17,1,4,False,845
8180373,MANHATTAN,2018-10-02,78,66,0.0,10,17,1,4,False,1183
8180375,BRONX,2018-10-02,78,66,0.0,10,17,1,4,False,1096
8180376,BROOKLYN,2018-10-02,78,66,0.0,10,17,1,4,False,1278
8184963,RICHMOND / STATEN ISLAND,2018-10-03,77,67,0.56,10,14,2,4,False,210
8184952,BRONX,2018-10-03,77,67,0.56,10,14,2,4,False,1081
8184953,BROOKLYN,2018-10-03,77,67,0.56,10,14,2,4,False,1254
8184955,QUEENS,2018-10-03,77,67,0.56,10,14,2,4,False,812
8184958,MANHATTAN,2018-10-03,77,67,0.56,10,14,2,4,False,1114
8215415,MANHATTAN,2018-10-04,78,64,0.0,10,13,3,4,False,1254
8215412,BROOKLYN,2018-10-04,78,64,0.0,10,13,3,4,False,1287
8215440,RICHMOND / STATEN ISLAND,2018-10-04,78,64,0.0,10,13,3,4,False,207
8215411,QUEENS,2018-10-04,78,64,0.0,10,13,3,4,False,860
8215417,BRONX,2018-10-04,78,64,0.0,10,13,3,4,False,1020
8189423,BRONX,2018-10-05,73,61,0.04,10,17,4,4,False,1053
8189542,RICHMOND / STATEN ISLAND,2018-10-05,73,61,0.04,10,17,4,4,False,161
8189427,MANHATTAN,2018-10-05,73,61,0.04,10,17,4,4,False,1286
8189429,QUEENS,2018-10-05,73,61,0.04,10,17,4,4,False,822
8189435,BROOKLYN,2018-10-05,73,61,0.04,10,17,4,4,False,1243
8193988,BROOKLYN,2018-10-06,69,64,0.0,10,12,5,4,False,1203
8193995,RICHMOND / STATEN ISLAND,2018-10-06,69,64,0.0,10,12,5,4,False,169
8193990,BRONX,2018-10-06,69,64,0.0,10,12,5,4,False,959
8193989,QUEENS,2018-10-06,69,64,0.0,10,12,5,4,False,789
8193994,MANHATTAN,2018-10-06,69,64,0.0,10,12,5,4,False,1042
8198150,BROOKLYN,2018-10-07,81,70,0.0,10,10,6,4,False,1184
8198153,BRONX,2018-10-07,81,70,0.0,10,10,6,4,False,1016
8198203,RICHMOND / STATEN ISLAND,2018-10-07,81,70,0.0,10,10,6,4,False,213
8198158,MANHATTAN,2018-10-07,81,70,0.0,10,10,6,4,False,1096
8198154,QUEENS,2018-10-07,81,70,0.0,10,10,6,4,False,842
8202503,QUEENS,2018-10-08,73,65,0.0,10,14,0,4,True,718
8202507,BROOKLYN,2018-10-08,73,65,0.0,10,14,0,4,True,1127
8202509,RICHMOND / STATEN ISLAND,2018-10-08,73,65,0.0,10,14,0,4,True,158
8202501,MANHATTAN,2018-10-08,73,65,0.0,10,14,0,4,True,958
8202502,BRONX,2018-10-08,73,65,0.0,10,14,0,4,True,898
8206361,BRONX,2018-10-09,77,67,0.0,10,13,1,4,False,1100
8206365,MANHATTAN,2018-10-09,77,67,0.0,10,13,1,4,False,1085
8206372,QUEENS,2018-10-09,77,67,0.0,10,13,1,4,False,836
8206413,RICHMOND / STATEN ISLAND,2018-10-09,77,67,0.0,10,13,1,4,False,211
8206360,BROOKLYN,2018-10-09,77,67,0.0,10,13,1,4,False,1232
8210824,BRONX,2018-10-10,82,71,0.0,10,14,2,4,False,1132
8210828,MANHATTAN,2018-10-10,82,71,0.0,10,14,2,4,False,1185
8210826,BROOKLYN,2018-10-10,82,71,0.0,10,14,2,4,False,1283
8210825,QUEENS,2018-10-10,82,71,0.0,10,14,2,4,False,809
8210841,RICHMOND / STATEN ISLAND,2018-10-10,82,71,0.0,10,14,2,4,False,178
8224509,RICHMOND / STATEN ISLAND,2018-10-11,80,72,0.0,10,17,3,4,False,179
8224458,BROOKLYN,2018-10-11,80,72,0.0,10,17,3,4,False,1314
8224454,QUEENS,2018-10-11,80,72,0.0,10,17,3,4,False,788
8224453,MANHATTAN,2018-10-11,80,72,0.0,10,17,3,4,False,1137
8224450,BRONX,2018-10-11,80,72,0.0,10,17,3,4,False,1076
8220042,MANHATTAN,2018-10-12,72,54,1.15,10,25,4,4,False,1136
8220043,BROOKLYN,2018-10-12,72,54,1.15,10,25,4,4,False,1246
8220041,BRONX,2018-10-12,72,54,1.15,10,25,4,4,False,1028
8220039,QUEENS,2018-10-12,72,54,1.15,10,25,4,4,False,826
8220066,RICHMOND / STATEN ISLAND,2018-10-12,72,54,1.15,10,25,4,4,False,175
8228944,MANHATTAN,2018-10-13,58,49,0.02,10,16,5,4,False,997
8228945,BRONX,2018-10-13,58,49,0.02,10,16,5,4,False,904
8228946,BROOKLYN,2018-10-13,58,49,0.02,10,16,5,4,False,1180
8228948,QUEENS,2018-10-13,58,49,0.02,10,16,5,4,False,786
8228964,RICHMOND / STATEN ISLAND,2018-10-13,58,49,0.02,10,16,5,4,False,157
8249730,MANHATTAN,2018-10-14,60,52,0.03,10,10,6,4,False,979
8249732,BROOKLYN,2018-10-14,60,52,0.03,10,10,6,4,False,1067
8249733,RICHMOND / STATEN ISLAND,2018-10-14,60,52,0.03,10,10,6,4,False,169
8249726,BRONX,2018-10-14,60,52,0.03,10,10,6,4,False,890
8249727,QUEENS,2018-10-14,60,52,0.03,10,10,6,4,False,791
8261765,MANHATTAN,2018-10-15,70,55,0.02,10,23,0,4,False,1099
8261763,BROOKLYN,2018-10-15,70,55,0.02,10,23,0,4,False,1298
8261762,BRONX,2018-10-15,70,55,0.02,10,23,0,4,False,1063
8261761,QUEENS,2018-10-15,70,55,0.02,10,23,0,4,False,860
8261769,RICHMOND / STATEN ISLAND,2018-10-15,70,55,0.02,10,23,0,4,False,189
8233001,RICHMOND / STATEN ISLAND,2018-10-16,63,49,0.04,10,26,1,4,False,148
8232971,MANHATTAN,2018-10-16,63,49,0.04,10,26,1,4,False,1076
8232968,BRONX,2018-10-16,63,49,0.04,10,26,1,4,False,970
8232979,QUEENS,2018-10-16,63,49,0.04,10,26,1,4,False,733
8232974,BROOKLYN,2018-10-16,63,49,0.04,10,26,1,4,False,1138
8237086,RICHMOND / STATEN ISLAND,2018-10-17,63,50,0.0,10,23,2,4,False,164
8237033,BRONX,2018-10-17,63,50,0.0,10,23,2,4,False,969
8237037,QUEENS,2018-10-17,63,50,0.0,10,23,2,4,False,837
8237039,BROOKLYN,2018-10-17,63,50,0.0,10,23,2,4,False,1154
8237045,MANHATTAN,2018-10-17,63,50,0.0,10,23,2,4,False,1145
8241367,RICHMOND / STATEN ISLAND,2018-10-18,52,44,0.0,10,23,3,4,False,172
8241311,BROOKLYN,2018-10-18,52,44,0.0,10,23,3,4,False,1144
8241304,MANHATTAN,2018-10-18,52,44,0.0,10,23,3,4,False,1058
8241303,QUEENS,2018-10-18,52,44,0.0,10,23,3,4,False,775
8241302,BRONX,2018-10-18,52,44,0.0,10,23,3,4,False,921
8245373,QUEENS,2018-10-19,62,47,0.0,10,20,4,4,False,828
8245379,BROOKLYN,2018-10-19,62,47,0.0,10,20,4,4,False,1221
8245381,RICHMOND / STATEN ISLAND,2018-10-19,62,47,0.0,10,20,4,4,False,173
8245387,MANHATTAN,2018-10-19,62,47,0.0,10,20,4,4,False,1148
8245372,BRONX,2018-10-19,62,47,0.0,10,20,4,4,False,984
8253629,BROOKLYN,2018-10-20,65,55,0.07,10,20,5,4,False,1217
8253644,RICHMOND / STATEN ISLAND,2018-10-20,65,55,0.07,10,20,5,4,False,177
8253624,QUEENS,2018-10-20,65,55,0.07,10,20,5,4,False,868
8253623,BRONX,2018-10-20,65,55,0.07,10,20,5,4,False,1018
8253622,MANHATTAN,2018-10-20,65,55,0.07,10,20,5,4,False,1127
8258030,BRONX,2018-10-21,54,43,0.0,10,29,6,4,False,900
8258033,MANHATTAN,2018-10-21,54,43,0.0,10,29,6,4,False,919
8258035,BROOKLYN,2018-10-21,54,43,0.0,10,29,6,4,False,1010
8258050,RICHMOND / STATEN ISLAND,2018-10-21,54,43,0.0,10,29,6,4,False,159
8258029,QUEENS,2018-10-21,54,43,0.0,10,29,6,4,False,744
8266336,RICHMOND / STATEN ISLAND,2018-10-22,58,43,0.0,10,14,0,4,False,174
8266275,MANHATTAN,2018-10-22,58,43,0.0,10,14,0,4,False,1094
8266270,BRONX,2018-10-22,58,43,0.0,10,14,0,4,False,902
8266273,QUEENS,2018-10-22,58,43,0.0,10,14,0,4,False,802
8266274,BROOKLYN,2018-10-22,58,43,0.0,10,14,0,4,False,1126
8299380,RICHMOND / STATEN ISLAND,2018-10-23,76,47,0.0,10,20,1,4,False,174
8299381,BROOKLYN,2018-10-23,76,47,0.0,10,20,1,4,False,1216
8299387,QUEENS,2018-10-23,76,47,0.0,10,20,1,4,False,773
8299378,MANHATTAN,2018-10-23,76,47,0.0,10,20,1,4,False,1149
8299379,BRONX,2018-10-23,76,47,0.0,10,20,1,4,False,1007
8270398,RICHMOND / STATEN ISLAND,2018-10-24,55,47,0.0,10,26,2,4,False,188
8270373,BROOKLYN,2018-10-24,55,47,0.0,10,26,2,4,False,1126
8270369,QUEENS,2018-10-24,55,47,0.0,10,26,2,4,False,771
8270368,BRONX,2018-10-24,55,47,0.0,10,26,2,4,False,1011
8270378,MANHATTAN,2018-10-24,55,47,0.0,10,26,2,4,False,1056
8274520,BRONX,2018-10-25,52,43,0.0,10,21,3,4,False,963
8274521,QUEENS,2018-10-25,52,43,0.0,10,21,3,4,False,835
8274523,MANHATTAN,2018-10-25,52,43,0.0,10,21,3,4,False,1147
8274525,RICHMOND / STATEN ISLAND,2018-10-25,52,43,0.0,10,21,3,4,False,183
8274524,BROOKLYN,2018-10-25,52,43,0.0,10,21,3,4,False,1170
8278819,BRONX,2018-10-26,50,42,0.0,10,15,4,4,False,891
8278820,MANHATTAN,2018-10-26,50,42,0.0,10,15,4,4,False,1127
8278825,BROOKLYN,2018-10-26,50,42,0.0,10,15,4,4,False,1266
8278827,QUEENS,2018-10-26,50,42,0.0,10,15,4,4,False,765
8278829,RICHMOND / STATEN ISLAND,2018-10-26,50,42,0.0,10,15,4,4,False,163
8283031,QUEENS,2018-10-27,52,45,0.66,10,37,5,4,False,726
8283033,BRONX,2018-10-27,52,45,0.66,10,37,5,4,False,881
8283034,MANHATTAN,2018-10-27,52,45,0.66,10,37,5,4,False,1118
8283039,BROOKLYN,2018-10-27,52,45,0.66,10,37,5,4,False,1139
8283078,RICHMOND / STATEN ISLAND,2018-10-27,52,45,0.66,10,37,5,4,False,156
8287054,QUEENS,2018-10-28,54,47,0.36,10,15,6,4,False,760
8287051,BRONX,2018-10-28,54,47,0.36,10,15,6,4,False,861
8287067,RICHMOND / STATEN ISLAND,2018-10-28,54,47,0.36,10,15,6,4,False,169
8287055,BROOKLYN,2018-10-28,54,47,0.36,10,15,6,4,False,1048
8287057,MANHATTAN,2018-10-28,54,47,0.36,10,15,6,4,False,1014
8290904,BRONX,2018-10-29,57,49,0.07,10,18,0,4,False,994
8290903,QUEENS,2018-10-29,57,49,0.07,10,18,0,4,False,805
8290910,RICHMOND / STATEN ISLAND,2018-10-29,57,49,0.07,10,18,0,4,False,195
8290916,MANHATTAN,2018-10-29,57,49,0.07,10,18,0,4,False,1110
8290911,BROOKLYN,2018-10-29,57,49,0.07,10,18,0,4,False,1202
8295216,BROOKLYN,2018-10-31,64,47,0.0,10,17,2,4,False,1137
8295244,RICHMOND / STATEN ISLAND,2018-10-31,64,47,0.0,10,17,2,4,False,190
8295210,QUEENS,2018-10-31,64,47,0.0,10,17,2,4,False,804
8295209,BRONX,2018-10-31,64,47,0.0,10,17,2,4,False,894
8295215,MANHATTAN,2018-10-31,64,47,0.0,10,17,2,4,False,1144
8303697,BRONX,2018-11-01,70,58,0.0,10,10,3,4,False,1069
8303698,QUEENS,2018-11-01,70,58,0.0,10,10,3,4,False,862
8303699,MANHATTAN,2018-11-01,70,58,0.0,10,10,3,4,False,1312
8303701,RICHMOND / STATEN ISLAND,2018-11-01,70,58,0.0,10,10,3,4,False,184
8303704,BROOKLYN,2018-11-01,70,58,0.0,10,10,3,4,False,1281
8308414,BROOKLYN,2018-11-03,66,52,0.33,10,30,5,4,False,1120
8308410,MANHATTAN,2018-11-03,66,52,0.33,10,30,5,4,False,1050
8308413,RICHMOND / STATEN ISLAND,2018-11-03,66,52,0.33,10,30,5,4,False,169
8308405,BRONX,2018-11-03,66,52,0.33,10,30,5,4,False,886
8308406,QUEENS,2018-11-03,66,52,0.33,10,30,5,4,False,786
8312416,MANHATTAN,2018-11-04,56,47,0.0,10,14,6,4,False,1104
8312417,QUEENS,2018-11-04,56,47,0.0,10,14,6,4,False,796
8312419,BRONX,2018-11-04,56,47,0.0,10,14,6,4,False,934
8312423,BROOKLYN,2018-11-04,56,47,0.0,10,14,6,4,False,1128
8312436,RICHMOND / STATEN ISLAND,2018-11-04,56,47,0.0,10,14,6,4,False,159
8332960,MANHATTAN,2018-11-05,55,49,0.0,10,23,0,4,False,1134
8332961,BROOKLYN,2018-11-05,55,49,0.0,10,23,0,4,False,1253
8332962,BRONX,2018-11-05,55,49,0.0,10,23,0,4,False,995
8333002,RICHMOND / STATEN ISLAND,2018-11-05,55,49,0.0,10,23,0,4,False,196
8332959,QUEENS,2018-11-05,55,49,0.0,10,23,0,4,False,764
8316539,QUEENS,2018-11-06,61,50,0.36,10,15,1,4,False,824
8316538,MANHATTAN,2018-11-06,61,50,0.36,10,15,1,4,False,1025
8316537,BRONX,2018-11-06,61,50,0.36,10,15,1,4,False,961
8316573,RICHMOND / STATEN ISLAND,2018-11-06,61,50,0.36,10,15,1,4,False,145
8316546,BROOKLYN,2018-11-06,61,50,0.36,10,15,1,4,False,1091
8320583,BRONX,2018-11-07,64,53,0.82,10,17,2,4,False,1026
8320584,BROOKLYN,2018-11-07,64,53,0.82,10,17,2,4,False,1195
8320586,MANHATTAN,2018-11-07,64,53,0.82,10,17,2,4,False,1094
8320589,RICHMOND / STATEN ISLAND,2018-11-07,64,53,0.82,10,17,2,4,False,180
8320591,QUEENS,2018-11-07,64,53,0.82,10,17,2,4,False,819
8324902,MANHATTAN,2018-11-08,57,46,0.0,10,15,3,4,False,1106
8324906,RICHMOND / STATEN ISLAND,2018-11-08,57,46,0.0,10,15,3,4,False,192
8324899,BROOKLYN,2018-11-08,57,46,0.0,10,15,3,4,False,1183
8324898,BRONX,2018-11-08,57,46,0.0,10,15,3,4,False,969
8324897,QUEENS,2018-11-08,57,46,0.0,10,15,3,4,False,810
8356891,RICHMOND / STATEN ISLAND,2018-11-09,54,43,0.0,10,21,4,4,False,171
8356871,BROOKLYN,2018-11-09,54,43,0.0,10,21,4,4,False,1145
8356869,BRONX,2018-11-09,54,43,0.0,10,21,4,4,False,982
8356865,QUEENS,2018-11-09,54,43,0.0,10,21,4,4,False,867
8356874,MANHATTAN,2018-11-09,54,43,0.0,10,21,4,4,False,1166
8329157,MANHATTAN,2018-11-10,50,38,0.74,10,30,5,4,False,995
8329158,BRONX,2018-11-10,50,38,0.74,10,30,5,4,False,912
8329188,RICHMOND / STATEN ISLAND,2018-11-10,50,38,0.74,10,30,5,4,False,135
8329164,BROOKLYN,2018-11-10,50,38,0.74,10,30,5,4,False,1040
8329161,QUEENS,2018-11-10,50,38,0.74,10,30,5,4,False,720
8373210,BRONX,2018-11-11,47,36,0.0,10,16,6,4,False,914
8373205,RICHMOND / STATEN ISLAND,2018-11-11,47,36,0.0,10,16,6,4,False,168
8373203,MANHATTAN,2018-11-11,47,36,0.0,10,16,6,4,False,877
8373202,BROOKLYN,2018-11-11,47,36,0.0,10,16,6,4,False,1016
8373209,QUEENS,2018-11-11,47,36,0.0,10,16,6,4,False,693
8337302,BROOKLYN,2018-11-12,49,39,0.0,10,8,0,4,True,1070
8337305,MANHATTAN,2018-11-12,49,39,0.0,10,8,0,4,True,907
8337316,RICHMOND / STATEN ISLAND,2018-11-12,49,39,0.0,10,8,0,4,True,172
8337306,QUEENS,2018-11-12,49,39,0.0,10,8,0,4,True,735
8337301,BRONX,2018-11-12,49,39,0.0,10,8,0,4,True,868
8341058,RICHMOND / STATEN ISLAND,2018-11-13,54,44,0.72,10,22,1,4,False,198
8341055,BRONX,2018-11-13,54,44,0.72,10,22,1,4,False,949
8341054,QUEENS,2018-11-13,54,44,0.72,10,22,1,4,False,749
8341053,MANHATTAN,2018-11-13,54,44,0.72,10,22,1,4,False,1016
8341061,BROOKLYN,2018-11-13,54,44,0.72,10,22,1,4,False,1093
8345058,BRONX,2018-11-14,43,33,0.43,10,25,2,4,False,876
8345070,RICHMOND / STATEN ISLAND,2018-11-14,43,33,0.43,10,25,2,4,False,163
8345069,MANHATTAN,2018-11-14,43,33,0.43,10,25,2,4,False,987
8345061,QUEENS,2018-11-14,43,33,0.43,10,25,2,4,False,711
8345060,BROOKLYN,2018-11-14,43,33,0.43,10,25,2,4,False,1075
8387923,RICHMOND / STATEN ISLAND,2018-11-15,40,30,0.0,10,31,3,4,False,190
8387871,QUEENS,2018-11-15,40,30,0.0,10,31,3,4,False,866
8387872,MANHATTAN,2018-11-15,40,30,0.0,10,31,3,4,False,1202
8387869,BRONX,2018-11-15,40,30,0.0,10,31,3,4,False,1069
8387874,BROOKLYN,2018-11-15,40,30,0.0,10,31,3,4,False,1124
8348878,BROOKLYN,2018-11-16,46,37,1.23,10,30,4,4,False,1073
8348870,BRONX,2018-11-16,46,37,1.23,10,30,4,4,False,987
8348872,QUEENS,2018-11-16,46,37,1.23,10,30,4,4,False,759
8348874,MANHATTAN,2018-11-16,46,37,1.23,10,30,4,4,False,1070
